平台,平台ID,门店名称,C门店ID,C门店名称,最新评分,有订单,匹配状态
淘宝,522272886,煌上煌酱鸭(莲塘府前东路店),C08050,莲塘府前东路店,0.0,False,✅成功
淘宝,522287165,煌上煌酱鸭(贵港市万达店),C13901,贵港市万达店,0.0,False,✅成功
淘宝,522317169,煌上煌酱鸭(福州南站店),C13586,福州南站店,0.0,True,✅成功
淘宝,522335220,煌上煌酱鸭(直属万寿宫带子街店),C13826,直属万寿宫带子街店,0.0,True,✅成功
淘宝,522335350,煌上煌酱鸭(永兴店),C13929,永兴专卖店,0.0,False,✅成功
淘宝,522337170,煌上煌酱鸭(直属合肥步行街店),C13822,直属合肥步行街店,4.9,True,✅成功
淘宝,522338758,煌上煌酱鸭(海口和信广场店),C06258,海口和信广场店,5.0,True,✅成功
淘宝,522340184,煌上煌酱鸭(东莞高埗万和广场店),C13717,东莞高埗万和广场专卖店,0.0,False,✅成功
淘宝,522355223,煌上煌酱鸭(三亚马岭店),C11499,三亚马岭专卖店,0.0,False,✅成功
淘宝,522360190,煌上煌酱鸭(青岛劲松路大润发店),C13803,青岛劲松路大润发店,0.0,False,✅成功
淘宝,522395517,煌上煌酱鸭(赣州南康爱情海金街店),C13598,赣州南康爱情海金街店,0.0,True,✅成功
淘宝,522560775,煌上煌酱鸭(萍乡金御天下店),C13882,萍乡金御天下店,0.0,False,✅成功
淘宝,522790090,煌上煌酱鸭(南山来福士购物广场店),C13829,南山来福士购物广场专卖店,0.0,False,✅成功
淘宝,522938942,煌上煌酱鸭(贵阳金阳红街店),C13219,贵阳观山湖金阳红街店,0.0,False,✅成功
淘宝,523021682,煌上煌酱鸭(南昌金沙2店),C05419,南昌金沙2店,4.0,True,✅成功
淘宝,523100843,煌上煌酱鸭（南山珠光店）,C13712,南山西丽珠光华润专卖店,0.0,False,✅成功
淘宝,523218223,煌上煌酱鸭(烟台开发区万行商街店),C13959,烟台开发区万行商街店,0.0,False,✅成功
淘宝,523550134,煌上煌酱鸭(龙岗南湾宇宏花园店),C13793,龙岗南湾宇宏花园专卖店,0.0,False,✅成功
淘宝,523675771,煌上煌酱鸭(五角场万达店),C13913,直属上海杨浦五角场万达店,4.8,True,✅成功
淘宝,524390087,煌上煌酱鸭(九江修水新阳超市店),C14003,九江修水新阳超市店,0.0,True,✅成功
淘宝,524525151,煌上煌酱鸭(新建花果山店),C06753,南昌新建花果山店,0.0,False,✅成功
淘宝,524626385,煌上煌酱鸭(经开榴云路店),C10822,经开榴云路店,3.0,True,✅成功
淘宝,524635573,煌上煌酱鸭(南昌融创万达城店),C09165,南昌融创万达城店,5.0,True,✅成功
淘宝,524675144,煌上煌酱鸭(长沙望城区龙湖月亮岛天街店),C14018,长沙望城区龙湖月亮岛天街专卖店,0.0,False,✅成功
淘宝,524680111,煌上煌酱鸭(海口龙湖光年专卖店),C12079,海口龙湖光年店,4.0,True,✅成功
淘宝,524731442,煌上煌酱鸭(直属珠宝街店),C14033,直属万寿宫珠宝街店,0.0,True,✅成功
淘宝,524735122,煌上煌酱鸭(惠安中新花园店),C14057,泉州惠安八二三东街店,0.0,False,✅成功
淘宝,524766495,煌上煌酱鸭(直属苏州东吴龙湖天街店),C14163,直属苏州东吴龙湖天街店,0.0,False,✅成功
淘宝,524896394,煌上煌酱鸭(济南莱芜信誉楼店),C14113,济南莱芜信誉楼店,0.0,False,✅成功
淘宝,524905424,煌上煌酱鸭(德化新街店),C05727,直属河南郑州德化新街二店,5.0,True,✅成功
淘宝,524911306,煌上煌酱鸭(龙华共和花园专卖店),C14046,龙华共和花园店,4.4,True,✅成功
淘宝,524916269,煌上煌酱鸭(苏州相城复悦荟店),C14015,苏州相城复悦荟店,0.0,False,✅成功
淘宝,524920537,煌上煌酱鸭(龙溪万润城店),C08234,惠州博罗龙溪万润城店,0.0,False,✅成功
淘宝,525067813,煌上煌酱鸭（万科大都荟店）,C14297,厦门集美北站,4.7,True,✅成功
淘宝,525095784,煌上煌酱鸭(景德镇昌江古城店),C14039,景德镇昌江古城店,0.0,True,✅成功
淘宝,525096490,煌上煌酱鸭(龙华星潮泰未来城专卖店),C14253,龙华星潮泰未来城专卖店,0.0,False,✅成功
淘宝,525300861,煌上煌酱鸭(贵溪天虹店),C15039,鹰潭市贵溪天虹店,0.0,True,✅成功
淘宝,525375559,煌上煌酱鸭(厦门思明上李店),,,0.0,False,❌未匹配
淘宝,525840059,煌上煌酱鸭(直属中山天虹店),C14196,直属中山天虹店,0.0,True,✅成功
淘宝,525840273,煌上煌酱鸭(淄博张店联华马尚店),C08241,淄博张店联华马尚店（烟台港银商贸有限公司）,0.0,False,✅成功
淘宝,526700302,煌上煌酱鸭(赣州瑞金宝钢小学店),C01079,赣州瑞金宝钢小学店,0.0,True,✅成功
淘宝,526705338,煌上煌酱鸭(鹰抚贸易广场店),C13427,鹰抚贸易广场店,0.0,True,✅成功
淘宝,526790221,煌上煌酱鸭(佛山西樵星元汇广场专卖店),C14189,佛山西樵星元汇广场店,4.9,True,✅成功
淘宝,526805253,煌上煌酱鸭(罗湖泥岗金碧路专卖店),C02866,罗湖泥岗金碧路店,0.0,False,✅成功
淘宝,526815211,煌上煌酱鸭(河南郑州东风路地铁站店),C14198,河南郑州东风路地铁站店,0.0,False,✅成功
淘宝,526830217,煌上煌酱鸭(中山路店),C10630,中山路,0.0,True,✅成功
淘宝,526910589,煌上煌酱鸭(贵阳花果园兰花广场专柜店),C14580,贵阳花果园兰花广场专柜店,0.0,False,✅成功
淘宝,527035205,煌上煌酱鸭(钟鼓楼店),C10627,钟鼓楼,5.0,True,✅成功
淘宝,527055199,煌上煌酱鸭(陕西榆林万达广场店),C14229,陕西榆林万达广场店,0.0,False,✅成功
淘宝,527056533,煌上煌(临安人民广场店),C14299,杭州临安人民广场店,0.0,True,✅成功
淘宝,527416100,煌上煌酱鸭(杭州西投银泰城店),C14268,杭州西投银泰城店,0.0,False,✅成功
淘宝,528745377,煌上煌酱鸭(直属河南郑州二七万达店),C14277,直属河南郑州二七万达店,5.0,False,✅成功
淘宝,528800347,煌上煌酱鸭(鹰抚抚州曾巩大道福泰店),C03630,鹰抚抚州曾巩大道福泰店,0.0,False,✅成功
淘宝,528821227,煌上煌酱鸭(直属万寿宫象山路店),C14345,直属万寿宫象山路店,0.0,True,✅成功
淘宝,528831213,煌上煌酱鸭(龙岗坂田雪象新村专柜店),C14409,龙岗坂田雪象新村店,0.0,False,✅成功
淘宝,528851457,煌上煌酱鸭(景德镇德兴金山大道店),C04616,上饶德兴金山大道店,5.0,True,✅成功
淘宝,528855454,煌上煌酱鸭(河南郑州祥和居店),C14381,河南郑州祥和居店,0.0,True,✅成功
淘宝,528890340,煌上煌酱鸭(公园路店),C10282,公园路,0.0,False,✅成功
淘宝,528900349,煌上煌酱鸭(海口万达旺佳旺店),C14321,海口万达旺佳旺店,0.0,False,✅成功
淘宝,528905395,煌上煌酱鸭(上李朗店),,,0.0,False,❌未匹配
淘宝,528910337,煌上煌酱鸭(义坊路商业街店),C13447,青山湖昌东义坊路商业街店,3.5,True,✅成功
淘宝,528915360,煌上煌酱鸭(泉州安溪宝龙观光夜市专卖店),C14347,泉州安溪宝龙观光夜市店,4.3,True,✅成功
淘宝,528925321,煌上煌酱鸭(福田新城市广场专卖店),C14285,福田新城市广场专卖店,0.0,False,✅成功
淘宝,529315253,煌上煌酱鸭(龙岗坪地创城专卖店),C14358,龙岗坪地创城专卖店,0.0,False,✅成功
淘宝,529359421,煌上煌酱鸭(南山大冲新城花园专卖店),C14063,直属南山大冲新城花园专卖店,0.0,False,✅成功
淘宝,529390306,煌上煌酱鸭(赣电洪府店),C11896,南昌广州路赣电洪府,0.0,True,✅成功
淘宝,529611739,老市集·南昌拌粉·煌上煌,C14539,福州宏路专卖店,0.0,False,✅成功
淘宝,529641025,煌上煌酱鸭(肇庆鼎湖敏敏捷广场专卖店),C14307,肇庆鼎湖敏敏捷广场店,0.0,True,✅成功
淘宝,529736945,煌上煌酱鸭(梁溪万达店),C14577,梁溪万达店,0.0,False,✅成功
淘宝,529860686,煌上煌酱鸭(泉州晋江并创旅游广场专卖店),C14433,泉州晋江并创旅游广场专卖店,0.0,False,✅成功
淘宝,529971123,煌上煌酱鸭(山西太原绿地世纪城店),C14546,山西太原绿地世纪城店,0.0,False,✅成功
淘宝,530270424,煌上煌酱鸭(义乌青口夜市店),C14570,义乌青口夜市店,0.0,False,✅成功
淘宝,530375113,煌上煌酱鸭(金台店),C05201,金台店,0.0,True,✅成功
淘宝,530490685,煌上煌酱鸭(王府井店),C10277,王府井店,0.0,False,✅成功
淘宝,530650226,煌上煌酱鸭(东莞道滘万集荟店),C14530,东莞道滘万集荟店,0.0,False,✅成功
淘宝,531096193,煌上煌酱鸭(福州东湖店),C13823,福州东湖店,0.0,True,✅成功
淘宝,531195886,煌上煌酱鸭(直属八一广场2店),C14568,直属八一广场2店,0.0,True,✅成功
淘宝,531355693,煌上煌酱鸭(大鹏佳兆业广场专卖店),C14073,大鹏佳兆业广场店,0.0,True,✅成功
淘宝,531430112,煌上煌酱鸭(直属大士院店),C14489,直属大士院店,4.0,True,✅成功
淘宝,531560937,煌上煌酱鸭(玉山玉虹中央公园店),C14616,玉山玉虹中央公园,0.0,True,✅成功
淘宝,531998682,煌上煌酱鸭(福州宝龙广场店),C11485,直属福州宝龙专卖店,0.0,False,✅成功
淘宝,532185441,煌上煌酱鸭(鹰抚抚州阳光城店),C11458,鹰抚抚州阳光城,5.0,True,✅成功
淘宝,532250169,煌上煌酱鸭(合浦商业中心专卖店),C14569,合浦商业中心店,0.0,True,✅成功
淘宝,532670007,煌上煌酱鸭(宁德万和城专卖店),C14559,宁德万和城店,4.8,True,✅成功
淘宝,532975032,煌上煌酱鸭(九龙湖绿地悦城店),C11842,红谷滩联泰桥郡,0.0,False,✅成功
淘宝,533690027,煌上煌酱鸭(河池众辉超市专卖店),C14603,河池众辉超市店,0.0,True,✅成功
淘宝,533880370,煌上煌酱鸭(莆田大润发店),C14646,莆田大润发店,0.0,False,✅成功
淘宝,533940349,煌上煌酱鸭(抚州万家隆超市店),C11878,鹰抚抚州万家隆超市店,0.0,True,✅成功
淘宝,534045345,煌上煌酱鸭(进贤康盛阳光店),C10777,进贤康盛阳光店,0.0,False,✅成功
淘宝,534050308,煌上煌酱鸭(新樾府店),C13643,宜春奉新赤岸新樾府店,0.0,True,✅成功
淘宝,534110013,煌上煌酱鸭(龙岗布吉景华汇专柜店),C14605,龙岗布吉景华汇专柜店,0.0,False,✅成功
淘宝,534295003,煌上煌(直属工厂店),C14543,直属陕西煌上煌工厂店,0.0,True,✅成功
淘宝,534532806,煌上煌酱鸭(福州省体育馆店),C13968,福州省体店,0.0,True,✅成功
淘宝,534565008,煌上煌酱鸭(宜春润达百货店),C14463,宜春鼓楼西路店,0.0,False,✅成功
淘宝,534990236,煌上煌酱鸭(沧州黄骅信誉楼店),C14665,沧州黄骅信誉楼店,0.0,False,✅成功
淘宝,535198158,煌上煌酱鸭(未来街区店),C14708,西安朗诗未来街区旺邻优选店,0.0,False,✅成功
淘宝,535560114,煌上煌酱鸭(楞上花园店),C00310,楞上花园,0.0,True,✅成功
淘宝,535925080,煌上煌酱鸭(经开智慧谷店),C09103,煌上煌经开智慧谷店,5.0,True,✅成功
淘宝,536280021,煌上煌酱鸭(海口湖城星光汇店),C14698,海口湖城星光汇专柜店,0.0,False,✅成功
淘宝,536290914,煌上煌酱鸭(吉安万安店),C00989,吉安万安,0.0,False,✅成功
淘宝,536466974,煌上煌酱鸭(直属八一馆店),C14661,直属八一馆店,0.0,True,✅成功
淘宝,536495325,煌上煌酱鸭(邵阳宏锦嘉苑店),C14737,邵阳新宁宏锦嘉苑商场店,0.0,False,✅成功
淘宝,536495326,煌上煌酱鸭(赣州锦辉店),C14720,赣州锦辉店,0.0,False,✅成功
淘宝,536506881,煌上煌酱鸭(阳光城旺豪超市店),C14739,海口友谊阳光城旺豪超市专柜店,0.0,False,✅成功
淘宝,536926930,煌上煌酱鸭(罗湖口岸美食城店),C14673,罗湖口岸美食城专卖店,0.0,False,✅成功
淘宝,536940485,煌上煌酱鸭(玉林市金港湾广场店),C14668,玉林金港湾广场店,0.0,False,✅成功
淘宝,536960445,煌上煌酱鸭(龙岗横岗塘坑地铁店),C14709,龙岗横岗塘坑地铁店,4.9,True,✅成功
淘宝,536975213,煌上煌酱鸭(福州三盛托斯卡纳二期店),C14731,福州三盛托斯卡纳二期店,4.8,True,✅成功
淘宝,537055309,煌上煌酱鸭(上饶玉山汇金广场店),C14725,上饶玉山汇金广场店,0.0,True,✅成功
淘宝,537081607,煌上煌酱鸭(时代新城店),C11343,赣州南康时代新城店,4.7,True,✅成功
淘宝,537125025,煌上煌酱鸭(虎门怀丰商业广场店),C14662,虎门怀丰商业广场店,0.0,False,✅成功
淘宝,537317800,煌上煌酱鸭(广州车陂高地大街店),C14755,广州车陂高地大街专卖店,0.0,False,✅成功
淘宝,538425032,煌上煌酱鸭(宜春大洪御湖城店),C14779,宜春大洪御湖城店,0.0,False,✅成功
淘宝,538430213,煌上煌酱鸭(铁道学院天虹店),C14803,长沙铁道学院天虹冬影店,4.7,True,✅成功
淘宝,538445431,煌上煌热卤(地铁万科店),C14793,直属地铁万科广场店,4.9,True,✅成功
淘宝,539210585,煌上煌酱鸭(吉安恒丰花园店),C11642,吉安恒丰花园店,0.0,True,✅成功
淘宝,540655125,煌上煌酱鸭(贵州毕节沃尔玛店),C14862,贵州毕节沃尔玛店,0.0,True,✅成功
淘宝,540680040,煌上煌酱鸭(长沙浏阳天虹店),C04708,长沙浏阳天虹店,0.0,False,✅成功
淘宝,540815610,煌上煌酱鸭(新世界广场店),C13950,上海黄浦新世界广场店,0.0,False,✅成功
淘宝,540820291,煌上煌酱鸭(四海公园店),C02515,南山区四海公园店,0.0,False,✅成功
淘宝,540951920,煌上煌热卤(子固路店),C14906,直属子固路店,4.9,True,✅成功
淘宝,540955999,煌上煌酱鸭(朝阳农贸市场店),C14861,南昌朝阳农贸市场,0.0,False,✅成功
淘宝,540970704,煌上煌酱鸭(望城农贸店),C14481,南昌新建城西红柿集店,0.0,False,✅成功
淘宝,540972624,煌上煌酱鸭(温州瑞安林贾路店),C14998,温州瑞安林贾路店,4.4,True,✅成功
淘宝,540988292,煌上煌酱鸭(吉安吉水城南店),C01058,吉安吉水城南店,0.0,True,✅成功
淘宝,541441951,煌上煌酱鸭(谢岗时代广场店),C14957,东莞谢岗时代广场店,0.0,False,✅成功
淘宝,541566552,煌上煌酱鸭(蛇口工业七路店),C14991,南山蛇口工业七路店,4.0,True,✅成功
淘宝,541570015,煌上煌酱鸭(龙江花园店),C08799,龙江花园百分百超市店,0.0,True,✅成功
淘宝,541586815,煌上煌酱鸭(福州闽投大厦店),C14978,福州闽投大厦店,0.0,False,✅成功
淘宝,541766629,煌上煌(思明上李店),C14117,厦门思明上李店,4.3,True,✅成功
淘宝,541775787,煌上煌酱鸭(珠海香洲景和店),C14949,珠海香洲景和店,0.0,True,✅成功
淘宝,541777773,煌上煌酱鸭(临泉县大润发店),C14221,安徽阜阳宝龙广场二店,0.0,True,✅成功
淘宝,541795907,煌上煌酱鸭(武夷山福喜合超市店),C14930,福建南平武夷山福喜合超市,0.0,False,✅成功
淘宝,541805425,煌上煌酱鸭(南平新润发店),C14927,福建南平光泽新润发店,0.0,False,✅成功
淘宝,541811981,煌上煌酱鸭(云岩喷水池地下步行街店),C13513,贵阳云岩喷水池地下步行街店,4.7,True,✅成功
淘宝,541814448,煌上煌酱鸭(鹰抚抚州清华店),C15133,鹰抚抚州清华门店,0.0,False,✅成功
淘宝,541824891,煌上煌酱鸭(吉安城东店),,,0.0,False,❌未匹配
淘宝,541833207,煌上煌热卤(南山益田假日广场店),C15019,直属南山益田假日广场店,4.8,True,✅成功
淘宝,541891976,煌上煌酱鸭(白云地下商场店),C15001,直属贵阳白云中心地下商场店,0.0,True,✅成功
淘宝,542598398,煌上煌酱鸭(抚州恒心超市店),,,0.0,False,❌未匹配
淘宝,542736188,煌上煌酱鸭(新洪城店),C00356,南昌象湖大洲集贸市场,0.0,False,✅成功
淘宝,542855199,煌上煌酱鸭(龙华观澜章阁店),C14996,龙华观澜章阁店,0.0,True,✅成功
淘宝,542900834,煌上煌酱鸭(泉州洛江马甲店),C15018,泉州洛江马甲尾岭店,0.0,False,✅成功
淘宝,543099201,煌上煌酱鸭(向塘一店),C00149,向塘１,0.0,True,✅成功
淘宝,543460630,煌上煌热卤(南山科兴科学园店),C15009,直属南山科兴科学园店,4.9,True,✅成功
淘宝,543742235,煌上煌酱鸭(上饶亿豪星城店),,,5.0,True,❌未匹配
淘宝,543746015,煌上煌酱鸭(陇南蓝天莲湖广场店),C14990,甘肃陇南蓝天莲湖广场店,5.0,True,✅成功
淘宝,543746824,煌上煌酱鸭(兴国翡翠广场店),,,5.0,True,❌未匹配
淘宝,543751275,煌上煌酱鸭(南山前海卓悦店),C15017,南山前海卓悦美宜佳店,0.0,True,✅成功
淘宝,544306227,煌上煌酱鸭(九江修水江山印店),,,0.0,False,❌未匹配
淘宝,544575802,煌上煌酱鸭(美联购物中心店),,,0.0,True,❌未匹配
淘宝,545090110,煌上煌酱鸭(濮阳五一路店),,,0.0,False,❌未匹配
淘宝,557059,煌上煌酱鸭·鸭脖·卤味(上塘店),C14075,温州上塘店,4.9,True,✅成功
淘宝,600955,煌上煌酱鸭(民乐店),C02363,宝安区兴万和,0.0,False,✅成功
淘宝,640975,煌上煌酱鸭(和平店),C02145,宝安区和平店,0.0,False,✅成功
淘宝,668514,煌上煌酱鸭(宝安区翻身路店),C02783,宝安区翻身路,3.4,True,✅成功
淘宝,672580,煌上煌酱鸭(佛山桂城凤凰荟店),C13122,佛山南海桂城万达广场店,3.7,True,✅成功
淘宝,725322,煌上煌酱鸭(中信龙盛(清水河龙园山庄店),C02381,罗湖区德兴花园,0.0,False,✅成功
淘宝,743045,煌上煌手撕酱鸭(龙岗南岭荔枝花园店),C02398,龙岗南岭荔枝花园店,4.0,True,✅成功
淘宝,775863,煌上煌酱鸭(罗湖店),C02243,罗湖区渔民村路店,0.0,False,✅成功
淘宝,794963,煌上煌酱鸭(宁德霞浦太康店),C02956,宁德霞浦太康店,0.0,False,✅成功
淘宝,797844,煌上煌酱鸭(南站阳光天地店),C08891,福州阳光天地专卖店,0.0,False,✅成功
淘宝,813082,煌上煌酱鸭(东莞假日店),C02422,东莞假日店,0.0,False,✅成功
淘宝,836599,煌上煌酱鸭(赣州寻乌店),C01093,赣州寻乌,4.9,True,✅成功
淘宝,914754,煌上煌酱鸭(广州三元里店),C02361,广州三元里店,0.0,False,✅成功
淘宝,918615,煌上煌酱鸭(华成都市店),C02946,南宁华成都市店,0.0,False,✅成功
淘宝,931870,煌上煌酱鸭(直属红谷滩二店),C00039,直属红谷滩2,4.7,True,✅成功
淘宝,931871,煌上煌酱鸭(直属洪都店),C00005,直属洪都,4.6,True,✅成功
淘宝,936085,煌上煌酱鸭·鸭脖·卤味(厦门同安店),C03117,厦门同安店,0.0,False,✅成功
淘宝,936089,煌上煌酱鸭(同安中路店),C02411,厦门殿前店,0.0,False,✅成功
淘宝,936092,煌上煌酱鸭·鸭脖·卤味(厦门同安乐海店),C02842,厦门同安乐海店,4.6,True,✅成功
淘宝,936133,煌上煌酱鸭(福州长乐步行街店),C03003,福州长乐步行街店,0.0,False,✅成功
淘宝,936136,煌上煌酱鸭·鸭脖·卤味(温州解放店),,,0.0,False,❌未匹配
淘宝,936141,煌上煌酱鸭(温州东方店),C02983,温州东方店,0.0,False,✅成功
淘宝,936147,煌上煌酱鸭(温州人民中路店),C02428,直属温州人民中路店,0.0,False,✅成功
淘宝,959347,煌上煌酱鸭(华为荔园店),C02849,龙岗区坂田荔园店,5.0,True,✅成功
淘宝,996732,煌上煌酱鸭(罗湖东门1店),C02257,罗湖东门1店,0.0,False,✅成功
,15967916,煌上煌酱鸭(珠海横琴宝中路专卖店),C13865,珠海横琴宝中路店,5.0,False,✅成功
,15905776,煌上煌酱鸭(惠州惠城中信水岸城专卖店),C10499,惠州惠城中信水岸城店,5.0,False,✅成功
,15905476,煌上煌酱鸭.鸭货.炒饭(东财沃尔玛店),C01986,直属大连东财沃尔玛店,5.0,False,✅成功
,16019775,煌上煌酱鸭.鸭货(长青店),C09104,沈阳长青店,5.0,False,✅成功
,15967966,煌上煌酱鸭(温州高桐店),C02221,温州高桐店,5.0,False,✅成功
,15905446,煌上煌酱鸭.鸭货.炒饭(光荣街店),C01936,直属沈阳光荣店,5.0,False,✅成功
,16638053,煌上煌酱鸭(宝安石岩石龙仔专卖店),C02218,宝安石岩石龙仔店,5.0,False,✅成功
,15967978,煌上煌酱鸭(温州上塘店),C02095,温州上塘店,5.0,False,✅成功
,16130440,煌上煌酱鸭(中山古镇华丰汇专卖店),C11709,中山古镇华丰汇店,5.0,False,✅成功
,16130471,煌上煌酱鸭(三亚海棠湾林旺市场专卖店),C10417,三亚海棠湾林旺市场店,5.0,False,✅成功
,15905452,煌上煌酱鸭(直属合肥步行街店),C13822,直属合肥步行街店,5.0,False,✅成功
,15967935,煌上煌酱鸭.鸭货.炒饭(三楼金州柏都荟店),C06385,直属大连金州柏都荟店,5.0,False,✅成功
,14823729,煌上煌酱鸭（广州黄埔港湾路店）,C03052,广州黄埔港湾路店,5.0,False,✅成功
,14305203,煌上煌酱鸭（直属京山店）,C00016,直属京山,5.0,False,✅成功
,15905470,煌上煌酱鸭(东莞长盛广场店),C02583,东莞长盛广场,5.0,False,✅成功
,15967942,煌上煌酱鸭(南昌中山路店),C10630,中山路,5.0,False,✅成功
,15967964,煌上煌（手撕酱鸭）,C02448,温州塘川北街店,5.0,False,✅成功
,15905445,煌上煌酱鸭(海口和信广场专卖店),C06258,海口和信广场店,5.0,False,✅成功
,15968022,煌上煌酱鸭(上海中信泰富万达广场店),C14873, 直属上海嘉定中信泰富万达广场店,5.0,False,✅成功
,15967915,煌上煌酱鸭.鸭货(庄河万达店),C12488,大连庄河万达店,5.0,False,✅成功
,15905430,煌上煌酱鸭(福州树汤路专卖店),C06126,福州树汤路店,5.0,False,✅成功
,15967948,煌上煌酱鸭(苏州相城龙湖天街店),C13877,苏州相城龙湖天街店,5.0,False,✅成功
,15968025,煌上煌酱鸭(粤东沿江东岸店),C02943,粤东沿江东岸店,5.0,False,✅成功
,15968043,煌上煌酱鸭(吉安县幸福家园店),C13622,吉安县幸福家园店,5.0,False,✅成功
,16019780,煌上煌酱鸭.鸭货(宽城万达2店),C11397,长春宽城万达2店,5.0,False,✅成功
,15968019,煌上煌酱鸭.鸭货(岐山路店),C01933,沈阳岐山路店,5.0,False,✅成功
,15968042,煌上煌酱鸭(丰城金马步行街店),C04749,丰城金马步行街店,5.0,False,✅成功
,15967913,煌上煌酱鸭(福州南站专卖店),C13586,福州南站店,5.0,False,✅成功
,15905422,煌上煌酱鸭(秋长新世界店),C06352,惠州惠阳新世界店,5.0,False,✅成功
,15905507,煌上煌酱鸭(惠州乌石专卖店),C10301,惠州乌石店,5.0,False,✅成功
,15861063,煌上煌酱鸭(长沙芙蓉南路天虹商场店),C13915,长沙芙蓉南路天虹商场店,5.0,False,✅成功
,15905510,煌上煌酱鸭(东莞望牛墩嘉荣广场专卖店),C10434,东莞望牛墩嘉荣广场店,5.0,False,✅成功
,15967988,煌上煌酱鸭.鸭货(五中比优特店),C12578,沈阳五中比优特店,5.0,False,✅成功
,14264562,煌上煌酱鸭（福州路店）,C05047,福州路店,5.0,False,✅成功
,14725188,煌上煌酱鸭（佛山乐从东区市场专卖店）,C13241,佛山乐从东区市场店,5.0,False,✅成功
,14725162,煌上煌酱鸭（云浮连滩建设路专卖店）,C13516,云浮连滩建设路店,5.0,False,✅成功
,14270460,煌上煌酱鸭（直属恒大华府店）,C10320,直属恒大华府店,5.0,False,✅成功
,16257044,煌上煌酱鸭(桂林全州步行街1店),C13939,桂林全州步行街1店,5.0,False,✅成功
,16189389,煌上煌酱鸭(李家庄2),C00281,李家庄2,5.0,False,✅成功
,14657078,煌上煌酱鸭（直属象湖新力金沙湾店）,C07812,直属象湖新力金沙湾店,5.0,False,✅成功
,16256683,煌上煌酱鸭(冷水江锑都大厦店),C11441,冷水江锑都大厦店,5.0,False,✅成功
,16638143,煌上煌酱鸭(娄底万豪店),C04120,娄底万豪店,5.0,False,✅成功
,16638080,煌上煌酱鸭(惠州大亚湾万达专卖店),C10998,惠州大亚湾万达店,5.0,False,✅成功
,14270458,煌上煌酱鸭（直属东湖店）,C00003,直属东湖,5.0,False,✅成功
,14331983,煌上煌酱鸭（直属贤士路）,C00010,直属贤士路,5.0,False,✅成功
,14543595,煌上煌酱鸭（国防科技园农贸市场店）,C07582,国防科技园农贸市场店,5.0,False,✅成功
,14270469,煌上煌酱鸭（ 奥体天虹店）,C08198,煌上煌奥体天虹店,5.0,False,✅成功
,14292469,煌上煌酱鸭（直属北京西路）,C00058,直属北京西路,5.0,False,✅成功
,14264570,煌上煌手撕酱鸭（湾上明珠店）,C04683,湾上明珠店,5.0,False,✅成功
,16383950,煌上煌酱鸭(娄底连钢沃尔玛店),C04110,娄底连钢沃尔玛店,5.0,False,✅成功
,14657072,煌上煌酱鸭（直属莱卡总店）,C01848,直属南昌莱卡总店,5.0,False,✅成功
,15967987,煌上煌酱鸭(泉州东海泰禾天街店),C12767,泉州东海泰禾天街店,5.0,False,✅成功
,16638131,煌上煌酱鸭(九龙湖安丰花园店),C11064,九龙湖安丰花园店,5.0,False,✅成功
,15122792,煌上煌酱鸭（东方苑路店）,C00398,东方苑路店,5.0,False,✅成功
,16383978,煌上煌酱鸭(直属抚州中央花园店),C11762,直属抚州中央花园店,5.0,False,✅成功
,14394345,煌上煌酱鸭.鸭货（四元桥家乐福店）,C10229,北京四元桥家乐福,5.0,False,✅成功
,14948038,煌上煌酱鸭（直属绳金塔2店）,C10337,直属绳金塔2店,5.0,False,✅成功
,14725191,煌上煌酱鸭（清远英德食娱广场专卖店）,C03967,清远英德食娱广场店,5.0,False,✅成功
,16383943,煌上煌酱鸭(安徽太和大润发),C06037,安徽太和大润发,5.0,False,✅成功
,16189130,煌上煌酱鸭(赣州信丰铂金湾店),C12119,赣州信丰铂金湾店,5.0,False,✅成功
,16383942,煌上煌酱鸭(安徽黄山休宁店),C12210,安徽黄山休宁店,5.0,False,✅成功
,14657280,煌上煌酱鸭（龚村店）,C10284,龚村店,5.0,False,✅成功
,14311014,煌上煌酱鸭（直属董家窑店）,C00009,直属董家窑,5.0,False,✅成功
,15173275,煌上煌酱鸭（直属上海长宁中山公园龙之梦店）,C13175,直属上海长宁中山公园龙之梦店,5.0,False,✅成功
,16189133,煌上煌酱鸭(吉安凯旋世纪国光店),C08076,吉安凯旋世纪国光店,5.0,False,✅成功
,14262339,煌上煌酱鸭（ 直属迎宾店）,C08571,直属迎宾店,5.0,False,✅成功
,14305196,煌上煌酱鸭（直属霁亭路店）,C03612,直属霁亭路店,5.0,False,✅成功
,15122752,煌上煌酱鸭（幸福时光店）,C00405,幸福时光,5.0,False,✅成功
,14309298,煌上煌酱鸭（福田新世界百货专卖店）,C02075,福田新世界百货专卖店,5.0,False,✅成功
,14594547,煌上煌酱鸭（龙岗区横岗锦秀花园）,C02053,龙岗区横岗锦秀花园,5.0,False,✅成功
,14594544,煌上煌酱鸭（龙岗区平湖西路）,C02889,龙岗区平湖西路,5.0,False,✅成功
,14657311,煌上煌酱鸭（江铃臻园店）,C10915,江铃臻园店,5.0,False,✅成功
,14270474,煌上煌酱鸭（迎宾大道凯旋公馆店）,C12251,迎宾大道凯旋公馆店,5.0,False,✅成功
